LCLid,average_consumption_2011,average_consumption_2012,average_consumption_2013,average_consumption_2014,average_annual_consumption,average_monthly_consumption,average_monday_consumption_january_2012,average_sunday_consumption_january_2012,average_consumption_period1,average_consumption_period2,average_consumption_period3,average_consumption_period4,average_consumption_autumn,average_consumption_spring,average_consumption_summer,average_consumption_winter,total_consumption_2011,total_consumption_2012,total_consumption_2013,total_consumption_2014,average_total_consumption_per_year,average_total_monday_consumption_january_2012,average_total_sunday_consumption_january_2012,total_consumption_period1,total_consumption_period2,total_consumption_period3,total_consumption_period4,total_consumption_autumn,total_consumption_spring,total_consumption_summer,total_consumption_winter,label,component_1,component_2
MAC004875,0.0,0.0797335507866861,0.1112707531504381,0.0906918132644467,0.0921440920056174,0.0775618693653051,0.0,0.0,0.0347773049367086,0.09074557930735,0.0752535333507389,0.1113819721187412,0.0991339215299227,0.084231358954065,0.0717913641897789,0.0753981770739402,0.0,0.0851257295260995,0.1113215849243761,0.0906918132644467,0.0848913199475917,0.0,0.0,0.0350288844224205,0.0940687307237399,0.0782694203868972,0.115528801725127,0.0992134194621841,0.0842408981793147,0.1233348993441409,0.0836779637132394,2,-0.4489942788890266,-0.1410412530873666
MAC004876,0.0,0.3457248767366455,0.5518070645957853,0.4331889377045105,0.4269197490381466,0.3369347808000942,0.0,0.0,0.0916923584453401,0.4320585772739848,0.5474482330467062,0.4306643510930225,0.3948430818219553,0.4133987227876431,0.2598355002876881,0.4254323318381519,0.0,0.3688250370597472,0.5518385748210362,0.4331889377045105,0.4373306739244038,0.0,0.0,0.0915121733553303,0.4450139274766685,0.5645180197432697,0.4440868693843918,0.394933548789952,0.4133519052652436,0.4460844719963792,0.4711675135987683,1,1.1196345796085094,-0.5543455623605696
MAC004877,0.0,0.5393075092678925,0.8839858919314187,0.8617176209549732,0.675119766794544,0.5270024803208727,0.0,0.0,0.7081039892741559,0.4190066403822448,0.485284961391272,0.5634663379732548,0.6307664639017436,0.6463549070224901,0.2658654033098624,0.8155491215131704,0.0,0.5741171591342724,0.8843392439896369,0.8617176209549732,0.6980813803124827,0.0,0.0,0.7028586986623273,0.4313598452872298,0.5001800400267363,0.5800149006430492,0.631127769013384,0.64642810689871,0.4566951588584839,0.8998097494215328,1,2.22176712894128,-0.7981301646796537
MAC004878,0.0,0.2278820033038684,0.3193493119606473,0.2189306312112481,0.2639107095833843,0.2220128272350894,0.0,0.0,0.0470021120261878,0.2656975958450059,0.3045684975256986,0.3037335174002618,0.2675971653207188,0.248164142413738,0.1881886913360792,0.2246443231673856,0.0,0.2419902533790208,0.3194769641525,0.2189306312112481,0.265019078090124,0.0,0.0,0.0470475479598313,0.2735029975893741,0.3137535467210403,0.3127208548989584,0.2678117580755871,0.2481922470731281,0.323301174366905,0.2469483260604008,0,0.3345190931118885,-0.3481077978322788
MAC004879,0.0,0.1556840290436406,0.2706099825256102,0.225566925535104,0.2009553108974002,0.1513264202703955,0.0,0.0,0.0464592286278859,0.1535493843074113,0.1675896962014343,0.3667009996544239,0.1993106474793139,0.2049405195572191,0.1351407249338121,0.1818463235588787,0.0,0.1652942545044018,0.2707336051763757,0.225566925535104,0.1990262755400332,0.0,0.0,0.0465045754629231,0.1582971130936328,0.1729909186510373,0.3773714123251229,0.1994704795943734,0.2049637291290829,0.2321667428549073,0.1998935443132033,0,0.1136257879708515,-0.2793572486626814
MAC004881,0.0,0.1377372697877362,0.21874344116399,0.1286017468197179,0.1696421256979548,0.1339472299974607,0.0,0.0,0.0683163490252783,0.1312244762052629,0.1514067294630577,0.2222585479778875,0.16732745391883,0.1547130451749639,0.1294354204212049,0.1418417326662401,0.0,0.1450059994497959,0.2185935484450563,0.1286017468197179,0.1652305987676445,0.0,0.0,0.0678977361503017,0.1348342957115897,0.1556655489710297,0.2277622907407769,0.1672124390576188,0.1547130451749639,0.2222393555601399,0.1539061516220498,2,-0.1086931755357971,-0.2265465713061781
MAC004882,0.0,0.1670292451024975,0.2153490502215875,0.1634135022872993,0.1860545603285774,0.1630021528831442,0.0,0.0,0.0630287544310262,0.1537907053029738,0.1774417596748537,0.2466611781268072,0.1925098329870853,0.1815098203316203,0.131001401936957,0.154911767920826,0.0,0.17537209229729,0.2154105363597275,0.1631787970775509,0.1819994592399149,0.0,0.0,0.0625831160907334,0.1577419257001858,0.1820730240148044,0.2527579429026433,0.1926201032545771,0.1815509324087056,0.22500457620974,0.1673300381693551,0,-0.0223651942500072,-0.2500638872507346
MAC004884,0.0,0.3514275043370115,0.5971952068260084,0.5911236509310441,0.4482605689657324,0.347150403794267,0.0,0.0,0.6267374801402966,0.3176405834399153,0.1635582319780555,0.258506511115527,0.4375089504676646,0.4204954876764021,0.1475231709031211,0.566483170108066,0.0,0.3689792824754211,0.5974680232749923,0.591123650931044,0.4564187999357489,0.0,0.0,0.6182392221196584,0.3250621485572756,0.1679739284127541,0.2649124451105029,0.4378096783520507,0.420590730142467,0.2534393240804295,0.6117319923318137,1,1.1302838851609394,-0.5204026131243593
MAC004885,0.0,0.0255481627225876,0.0607712126510489,0.0520917465207356,0.0394101298099447,0.0248149523349518,0.0,0.0,0.0089671136121236,0.0904999692474653,0.0113393830296443,0.0202682293668905,0.0513109842319609,0.0325305768223686,0.0293746035039848,0.0335526053483369,0.0,0.026820678991122,0.0607850936955101,0.0520543377261067,0.0291104739562971,0.0,0.0,0.009308778910297,0.0930226443754403,0.0123065238015974,0.0215490289920666,0.0513344971128096,0.0325379450164394,0.0504644834950786,0.0363457779557711,2,-0.6873613851257304,-0.0818852495056522
MAC004886,0.0,0.2767409445260573,0.4029923367026,0.3105807117468068,0.326477216030796,0.2701321197169825,0.0,0.0,0.0732037674339917,0.2952423180307141,0.3060532462518238,0.4929121353943459,0.3637106332898357,0.2922546652557659,0.226182640195161,0.2830620266961992,0.0,0.2890177406026075,0.4031304108243574,0.3105807117468069,0.3278671349469356,0.0,0.0,0.0724359301422985,0.3015665937425038,0.3128825947173628,0.5029470805318498,0.3639189679405917,0.292320861102936,0.3885733641415604,0.3031916931947657,0,0.6689147362036609,-0.4269855067486029
MAC004887,0.0,0.1052230369678272,0.1629905025296555,0.0923902532874211,0.1279700838209097,0.1024615742304446,0.0,0.0,0.0228507021672955,0.1138222342348817,0.1009302820582423,0.2106642560960625,0.1293347653160119,0.1194687098797926,0.0968602904902617,0.1029757289203211,0.0,0.109878852255669,0.1630649614161469,0.0923902532874211,0.1211822970716801,0.0,0.0,0.0229307996988305,0.1166173463592144,0.1036566834215078,0.2154810684390491,0.1294384820484226,0.1194957696102298,0.1664023815108659,0.1103698082096263,2,-0.2861018025056528,-0.1809022939724765
MAC004888,0.0,0.4132777389029454,0.6895608608542307,0.0,0.5221365362079831,0.4059351924582852,0.0,0.0,0.1454310175067757,0.4601782602360206,0.4319040628643565,0.7704572980025935,0.505735375446713,0.4753634160377586,0.3399815283547893,0.4529623493109028,0.0,0.4314334436725672,0.175776592214098,0.0,0.3180764452759061,0.0,0.0,0.0818735727551391,0.2693792086489949,0.2529243052321267,0.4512717302069151,0.2530125311691827,0.3253789905472495,0.2920374482392034,0.2953004043735991,0,0.8330160355150069,-0.4770111231349189
MAC004889,0.0,0.1198323272439846,0.1784140863485098,0.1223755368676811,0.1429005118664457,0.116435177617704,0.0,0.0,0.050450453323714,0.1064292549396124,0.1685387943375481,0.1561302890244566,0.1585026005411333,0.1301574462452559,0.120341874495852,0.1041906550653961,0.0,0.1251196738035914,0.1784242744530295,0.1223755368676812,0.1366580310264041,0.0,0.0,0.0500657769632525,0.1089760133614393,0.1726175267313052,0.1599179552447213,0.1585026005411333,0.1301721866128942,0.2067428687054747,0.1116600559489812,2,-0.224536409911014,-0.2013281470583932
MAC004890,0.0,0.3120026323993444,0.4117477882847896,0.2913861781654277,0.351294753618007,0.3044452684173377,0.0,0.0,0.1164439616504081,0.3005233671553899,0.3170878366133881,0.4862906642683353,0.351185987154009,0.3414249476176651,0.2411549051167915,0.3014372530766258,0.0,0.3254224047635525,0.4118183252517182,0.2913861781654277,0.3531761925848394,0.0,0.0,0.1149479687589506,0.3065522546905423,0.3237882534320128,0.4960417374079892,0.3512262192524343,0.341463614089649,0.4137322559086785,0.3226279526265325,0,0.7305383367088265,-0.4411351720406526
MAC004891,0.0,0.0354515475553418,0.0790578720242811,0.105256406584935,0.0526171262102995,0.036758659751948,0.0,0.0,0.0095300544602648,0.0507893478226795,0.0561684817774112,0.0796864004074282,0.0369296755725688,0.0460694753530175,0.0100982483006925,0.0909337531002812,0.0,0.0368905369637626,0.0790488430302171,0.105256406584935,0.042714188054411,0.0,0.0,0.0098198710584767,0.0522817600212385,0.0578187085677952,0.0819134190896682,0.0369550597005829,0.0460329536851273,0.017346458488141,0.0969534315223112,2,-0.5970612145145134,-0.1012455947830168
MAC004892,0.0,0.1569666716484858,0.2354182341912485,0.138145043158378,0.1878652322008302,0.1523006404336483,0.0,0.0,0.0565230072156933,0.1487644893981621,0.1778055056649552,0.2619426268937611,0.1772044465988375,0.1830862861699844,0.1617264637636637,0.1395147222280375,0.0,0.1633431402120407,0.235512336957314,0.1380954399112834,0.1832005439587902,0.0,0.0,0.0559620174209179,0.1519291659237884,0.1816943877779015,0.2673795173255568,0.1773059498905083,0.1831277553174748,0.2778400524821246,0.1486742120169994,0,-0.0226563134663302,-0.249582667993278
MAC004894,0.0,0.2830293917772342,0.4265297779371431,0.3107749472115992,0.3395627486181273,0.2756351118322303,0.0,0.0,0.1501206204860236,0.2525037664929378,0.3094212592302755,0.457393971663286,0.3619412872981856,0.3012194328899725,0.2679280396588926,0.2794551732801066,0.0,0.2938312651972504,0.4266515600802269,0.3107749472115992,0.3405275342828601,0.0,0.0,0.1476725759756148,0.2571387085690246,0.3154647919748095,0.4656597949761646,0.3622315369271336,0.3011853197039148,0.4600819412186372,0.29667286545505,0,0.6953230948523521,-0.4313639434378228
MAC004895,0.0,0.2216966714266603,0.3848789655700617,0.3057382910533608,0.2859845767709646,0.2187132162883029,0.0,0.0,0.064391755378426,0.2050099405554327,0.2428078010721002,0.5367182167480047,0.3164730393048721,0.2493781749193411,0.1475900944684151,0.2997656235926126,0.0,0.2301036438105482,0.3850328116618268,0.3057382910533608,0.2852281740702224,0.0,0.0,0.0636042936563707,0.2088658155753085,0.2477008521586607,0.5462142966831494,0.316581805385513,0.2494346592171711,0.2534968789243239,0.3181361960181391,0,0.5218974360908057,-0.3805903333456107
MAC004896,0.0,0.0582052811093079,0.0789764513092675,0.0664093211923176,0.066373073421153,0.0563791194354919,0.0,0.0,0.027524496142304,0.0600042402973526,0.0557835436485712,0.0776251192417255,0.071965469069651,0.0522302892273268,0.0509954240184854,0.0612313808978992,0.0,0.0595599210761703,0.0625019779976667,0.0388917784074219,0.0493333031145725,0.0,0.0,0.0234812109299792,0.0529712068293287,0.0493620427889176,0.068545162119947,0.0675794420854541,0.0499648078259603,0.063295568900568,0.0549697200604817,2,-0.5973075362292863,-0.1034784337235069
MAC004897,0.0,0.2742787394431184,0.3861394171049662,0.3774721899565968,0.3183443009310314,0.2750449674176768,0.0,0.0,0.5706905206895614,0.1207656134790375,0.0928738897757744,0.0998475228828358,0.2771261082111793,0.3412111627056747,0.1029080607554977,0.3881364514965016,0.0,0.2831648433073223,0.3863158170214143,0.3774721899565968,0.3173794517280438,0.0,0.0,0.558646817340019,0.1230464437677993,0.09492618615639,0.1020316434231066,0.2773483424599452,0.3412498049664568,0.1767922256918466,0.4083047263675392,0,0.4589936120252678,-0.350154538732642
MAC004898,0.0,0.0949940723007484,0.1534172292521794,0.1087425452257379,0.1179993088860032,0.0929416072342624,0.0,0.0,0.0362086095049582,0.0951262214020188,0.1368760271536956,0.1332858127555474,0.1195360197090505,0.1095051796588419,0.0833993248465938,0.105115683846278,0.0,0.0980550553705555,0.1534697934010781,0.1087425452257379,0.1101423368667223,0.0,0.0,0.0358703575422897,0.0970412649246817,0.1395270783173574,0.135910877140083,0.1196181844608268,0.1095051796588419,0.1432769436338397,0.110649320147219,2,-0.3339285682084937,-0.1719964436052398
MAC004899,0.0,0.1047850268227784,0.1771332224602081,0.1721622002779231,0.1332776067422926,0.1035802051641148,0.0,0.0,0.0706972482249385,0.0977450798372856,0.1154931568904733,0.1781717124929951,0.1057839466066478,0.1583971844451549,0.0729394362121345,0.1393798405803657,0.0,0.1081677989106083,0.1771736823100162,0.1721622002779231,0.1260364157363459,0.0,0.0,0.0695883448627265,0.0996851478079033,0.1178768005458331,0.1813839915963145,0.105856658679009,0.1583792459191703,0.125293056391342,0.1466850855405777,2,-0.2363070037128087,-0.1916400285087418
MAC004900,0.0,0.4081017990191589,0.5548466847985406,0.19474463190546,0.4659159219494728,0.3982157436003634,0.0,0.0,0.1137635944391586,0.3688415453668451,0.4936427442427865,0.5963644518716814,0.4204172953628989,0.4697008170838553,0.3814983448375446,0.3270744948923493,0.0,0.4212477679027807,0.5546882658044797,0.1947446319054601,0.4697537469741421,0.0,0.0,0.1116047840454501,0.374395970537241,0.5016201160271323,0.6051213088170487,0.4207062750595627,0.4698072045848936,0.6544352653595055,0.343995828562765,1,1.134130270934279,-0.5506578215172809
MAC004901,0.0,0.2765254784211887,0.4876962952388785,0.4354574544196808,0.3597242705132509,0.2729521489861001,0.0,0.0,0.5171000856336389,0.1354513427772838,0.1876273218608946,0.2389589526806533,0.3172960923001579,0.4121415952039702,0.1268544703147449,0.4140803404692154,0.0,0.2846021336778516,0.4879190893436016,0.4354574544196808,0.3605348294247638,0.0,0.0,0.5055732709261732,0.1376942827277737,0.1908178018271669,0.2427220825018075,0.3158057566621345,0.4121882703563149,0.2179312658840109,0.4354249632516195,0,0.7124562747670967,-0.4160172772635965
MAC004902,0.0,0.305124370107974,0.5059105683438567,0.5169449635948087,0.3842316192308346,0.3031618045099599,0.0,0.0,0.6214104766481277,0.2162177998460056,0.1271644202406144,0.1613699437802961,0.367026654265219,0.3846889195656094,0.1665109933529538,0.4515238460785604,0.0,0.3148973447199283,0.5061416832677232,0.5169449635948087,0.386172925821057,0.0,0.0,0.608255978028636,0.2197250473618875,0.1296906051430942,0.1643928141692109,0.367320981975135,0.3847324856946655,0.2860596962073108,0.4746973485118045,0,0.8174965785441479,-0.4422968737463479
MAC004903,0.0,0.2059971715003084,0.4075223667027973,0.4509561762236678,0.2853938234492266,0.2057024272600031,0.0,0.0,0.4809591190406382,0.1530735241224998,0.0976955826893077,0.1132853248573875,0.2691095495696782,0.2752528490745925,0.1103192409689841,0.3707635896657796,0.0,0.2125829334086358,0.4077085349836116,0.4509561762236678,0.2842284918812927,0.0,0.0,0.4708805833383033,0.1557338028405024,0.0997855255753034,0.1156526461593942,0.2693253551427093,0.2752840215376814,0.1895243574095325,0.3897810476482954,0,0.4241012944489523,-0.3456142143920735
MAC004904,0.0,0.0275002591333451,0.0423547955822593,0.0317345280114833,0.0333360428656762,0.0267734816579181,0.0,0.0,0.0055266113883981,0.0383997180132289,0.0301359356128696,0.0333219187932128,0.0347610993338265,0.0298901654932878,0.0281059391461476,0.0265444203546286,0.0,0.0279047205894092,0.0423741445066916,0.0317345280114833,0.0220916613907342,0.0,0.0,0.0058031163193846,0.0392128890925321,0.0310125884331721,0.0343056987843398,0.0347889751151688,0.0294094855952078,0.0477546538068476,0.0279266246378775,2,-0.7253875408553908,-0.0709166554735494
MAC004905,0.0,0.0835299503653426,0.1302768110517322,0.0968529037460676,0.1019339308673056,0.081700199833027,0.0,0.0,0.0239322613971792,0.0625119430408236,0.0923758068769026,0.181554530816419,0.111057494792468,0.0961000149535511,0.0724697945827911,0.085441779745945,0.0,0.0859705571088252,0.1302991289156629,0.0968529037460676,0.0932953538655949,0.0,0.0,0.0238300489391931,0.0638650424571086,0.094275009322105,0.1845698373267134,0.1111338317117893,0.0960891315996492,0.1245004175040413,0.0895383605542464,2,-0.3909777049160544,-0.153496425571991
MAC004906,0.0,0.0971636805115374,0.0626712151015383,0.0488048186142285,0.0835555278906647,0.0948240741027906,0.0,0.0,0.0246988156195583,0.0728014763494186,0.085381130033094,0.0870420274258941,0.0876570328847842,0.0748066025836338,0.0643667327609098,0.0623025602472787,0.0,0.0999845486701183,0.0626962664095392,0.0488048186142286,0.0735016808700299,0.0,0.0,0.0245788453585223,0.0742862139325821,0.0871692671925049,0.0889329885070631,0.0877273272174906,0.0748150744525561,0.1105671385156832,0.0653214782537463,2,-0.5260326123851765,-0.122967593565156
MAC004907,0.0,0.0822736550553278,0.1241473771408556,0.0954213975293812,0.0987573510428395,0.0806084001235894,0.0,0.0,0.0173532683829619,0.1075089497217929,0.1120259464380065,0.1035715010567894,0.1021197862046525,0.0899415096173488,0.0764901758107928,0.0836945533670807,0.0,0.0776609683531921,0.1112378080583123,0.0954213975293812,0.0804084761356965,0.0,0.0,0.0157622541155466,0.0997432449059808,0.1040964758680113,0.0962476427780223,0.0903740804709521,0.0889738489816016,0.1135380557938596,0.0802431220116346,2,-0.4382007656109358,-0.1469078471224205
MAC004908,0.0,0.461594114980474,0.7195568353534834,0.8276904388160752,0.5632346295401356,0.4549764696467075,0.0,0.0,0.0539178315427556,0.6290357163328719,0.6554060887775607,0.7905214939149421,0.5576976040885872,0.6046687740067134,0.2197582904360768,0.6573655552663265,0.0,0.4737725862112537,0.7198855502165958,0.8276904388160751,0.569825364292044,0.0,0.0,0.053050224000555,0.6365620688346395,0.6639725920951679,0.8000420208117851,0.558144835527311,0.6047372529165669,0.3775365704087218,0.6851125456494948,1,1.9640232898120047,-0.766034052461868
MAC004909,0.0,0.2314407374719685,0.3570075828868729,0.3446185609928631,0.2809064409280665,0.2306483794209781,0.0,0.0,0.147375683122041,0.2632590051634442,0.215417874079049,0.3535618833983549,0.2684510068578052,0.2748348562605339,0.131318935369903,0.3202137315901476,0.0,0.237490791862368,0.3570687422489481,0.3446185609928631,0.2779880362281408,0.0,0.0,0.1441933123624268,0.2667292192808955,0.218645021333501,0.3581138519578671,0.2686047764802465,0.2748037311352496,0.2255755069754194,0.3336756248789299,0,0.4563308242868067,-0.3669415032204496
MAC004911,0.0,0.1709629939047594,0.250996235518908,0.1873201669596026,0.2024850695966453,0.1684019431762619,0.0,0.0,0.0429159240446459,0.1426271959939237,0.1698425230794385,0.3749974461897677,0.2264202296412253,0.1806667225854621,0.1343965506986117,0.1792252428824266,0.0,0.1751911883207182,0.2510965652156092,0.1873201669596026,0.1967482892677974,0.0,0.0,0.0423123670232934,0.144766603681936,0.1723427270158938,0.379404384429348,0.2265758627467181,0.1807076437004306,0.2308882792215121,0.1863994338533299,0,0.0889341556872654,-0.2738041762915762
MAC004912,0.0,0.1184162189904537,0.1792756836028931,0.1209210142484616,0.1423819084424952,0.114863893941928,0.0,0.0,0.0414473587798864,0.1107090780346042,0.1510810623233884,0.1855009424011537,0.1466350140217232,0.127253372984908,0.1232222462086664,0.1093795184327899,0.0,0.1212217246755812,0.1793268701274485,0.1209210142484616,0.1347111559070812,0.0,0.0,0.0408386005309806,0.1122441216346758,0.1533633956816203,0.1883371272056726,0.1467190070415547,0.1270372007771194,0.2111399589339123,0.1140480617752572,2,-0.2228065095680386,-0.1999431267302737
MAC004913,0.0,0.0832782865137905,0.1776907553910398,0.1077615753181983,0.1204649095107459,0.0803894989349868,0.0,0.0,0.0494381396772481,0.0809263058723564,0.0833435275817551,0.2037402000599825,0.0870244615165388,0.124518695256492,0.0469517439923335,0.1488891518732944,0.0,0.0852567934854269,0.177741489389267,0.107529413935107,0.1126210086200214,0.0,0.0,0.0486148860225728,0.0823177726038676,0.0848696956808115,0.2065264919521872,0.0870743094152194,0.1245327970339843,0.0806613565262701,0.1545512755180777,2,-0.3162890820606553,-0.1681261683177951
MAC004914,0.0,0.0933016083191953,0.1620590455148629,0.1217462355073261,0.1203790403855786,0.09156694071399,0.0,0.0,0.0457316950895189,0.0971245247097324,0.123722882111031,0.1449100127484951,0.1145006612825147,0.1112495641088359,0.1070066031525003,0.098383262316597,0.0,0.0955123699844839,0.1621330788842165,0.1217462355073261,0.1122339021067638,0.0,0.0,0.04500368273527,0.0986966495849926,0.1257427196269821,0.14712539134233,0.1145924821816988,0.1112747621981018,0.1838333689572872,0.1022199560458206,2,-0.3145098929519951,-0.1758309107952105
MAC004915,0.0,0.0294410300242207,0.0615401955161288,0.0198339396634303,0.0420721001767938,0.0277175183776149,0.0,0.0,0.022378442063437,0.0330722201882439,0.0312829645135973,0.0390619482914844,0.0523667951476045,0.0400246541455258,0.0404004406720995,0.0189556455151648,0.0,0.0301358838977731,0.0615683088991878,0.0198339396634303,0.0314119421423566,0.0,0.0,0.0222505180511952,0.0339982323323651,0.0322984024445363,0.04025013199836,0.052408789369856,0.0400291869489398,0.0694064613013576,0.0198049015752528,2,-0.6971078425281574,-0.0777980756956129
MAC004916,0.0,0.0736525869265719,0.1069704255794648,0.083115777128254,0.0867646780351813,0.071945537322408,0.0,0.0,0.0180799169655457,0.0717301537766458,0.0830474000956925,0.1293066193552417,0.090698227702789,0.0788304629448626,0.0646989958617753,0.0748062596915156,0.0,0.0753935172772501,0.1070192928364678,0.083115777128254,0.0773011580485385,0.0,0.0,0.0180624484344391,0.0730395442389128,0.0846269263776508,0.1313705759462749,0.0907709608444914,0.0788483180893575,0.111150474577602,0.0777493851690661,2,-0.4699885887586131,-0.135291019026194
MAC004918,0.0,0.0849373903589712,0.1335581224138674,0.1189079235453097,0.1040797959750559,0.0834057175087783,0.0,0.0,0.0230709980223471,0.0810414374440052,0.1002153154311319,0.167665644768338,0.1104068643531976,0.0914791990076075,0.0675331334494697,0.1031423825216612,0.0,0.0868666957858318,0.1336038823918531,0.1189079235453097,0.0952051466508228,0.0,0.0,0.0229226338579863,0.0823609425391281,0.1019017897234936,0.1701018537475013,0.1103689195034944,0.0914895590527952,0.1159931447731354,0.1071073640328469,2,-0.3730890020844952,-0.1590393321811611
MAC004919,0.0,0.1356671026103011,0.2520616904257165,0.1807686401745678,0.1815167369542077,0.1306387117079658,0.0,0.0,0.0438988517540634,0.1912924118680414,0.1735417153689045,0.2314636303551195,0.2096436776461699,0.1516507276017546,0.1150184629584653,0.1721369358398963,0.0,0.1387978919878275,0.2520616904257164,0.1807686401745678,0.1754647090475968,0.0,0.0,0.0432179363895617,0.1936816177425037,0.1758887400939568,0.2344933194264351,0.2097877791544614,0.1514961572112206,0.1975974458539133,0.1786446401971289,0,-0.0181288742275532,-0.2532854361731944
MAC004920,0.0,0.0941744730933211,0.1531259893906474,0.1082222748646823,0.1173878949600923,0.0938556707518366,0.0,0.0,0.0334763320763886,0.1022969855742082,0.123624159606498,0.1434461643383929,0.0972028258299829,0.1231866760053491,0.0842822629297647,0.1070622578477545,0.0,0.0962210068940005,0.1531871978149127,0.1081834158790935,0.1089318486443817,0.0,0.0,0.0330445291668648,0.1037032594607881,0.1255323033070097,0.1456152627632576,0.0972807751690607,0.1231727250794142,0.1447774040853928,0.1109100574249549,2,-0.3364987348622398,-0.1700577693125614
MAC004922,0.0,0.317336819812473,0.4950560489598609,0.3929069149559357,0.3873547445705714,0.3147688012106101,0.0,0.0,0.1337380771562613,0.3376965557097813,0.3904966010833053,0.4978411116915127,0.3822231963911026,0.332756990962924,0.3526466817650198,0.3187512843698615,0.0,0.3242689081024941,0.4952822052179513,0.3929069149559357,0.3872361207435715,0.0,0.0,0.1307343288561473,0.341494882365002,0.3948884357613033,0.5028249215418656,0.3825297105822743,0.3328323606098012,0.6058338797998226,0.329933932828688,0,0.9433291768968458,-0.4996091627387058
MAC004923,0.0,0.2986820380876416,0.6158810022038798,0.594502710278156,0.4236616552486288,0.2984931915242858,0.0,0.0,0.2285695380163132,0.3901694089337031,0.3391272070879318,0.5521376499377916,0.383759697399322,0.4502187137444313,0.2374940609718454,0.4631613698944468,0.0,0.3048585140711661,0.6159161712880622,0.5942892443139628,0.4258919194873802,0.0,0.0,0.2228029539891579,0.3941219168939474,0.3429555716150103,0.5573347129993802,0.3838476249276527,0.4502187137444313,0.4079597675471056,0.4784852202072561,1,1.210970957882133,-0.5567627643656621
MAC004924,0.0,0.0869978192883535,0.1324012374995305,0.0978670276599672,0.1048724788254538,0.0847114226746939,0.0,0.0,0.0272443874609125,0.1204992634611847,0.0940204533500194,0.1175080612351559,0.1107386020837842,0.0946176246585157,0.0792263902656967,0.0890628555028746,0.0,0.0887977493839986,0.1317056622454214,0.0978670276599672,0.0955655305447251,0.0,0.0,0.0268742296615751,0.1218216559474427,0.0953161983901816,0.1189688805747893,0.1096095225116161,0.094585478240172,0.1361079973657964,0.092129659792891,2,-0.3948130124858324,-0.1566234567004504
MAC004925,0.0,0.2434534545785107,0.3504908363580442,0.294201473500361,0.2856178354160087,0.2399674758080387,0.0,0.0,0.076902260024268,0.2980774013933747,0.2704274346406021,0.3651403427995836,0.3103656034429771,0.2530196013580799,0.2044040171615657,0.2550900124037494,0.0,0.2484731493642546,0.3506309366238337,0.294201473500361,0.2818518497822022,0.0,0.0,0.0752734480139736,0.3012373486727879,0.2736470735541954,0.3689699215769112,0.3106144932612955,0.2530196013580799,0.3511585005023016,0.2635917055123408,0,0.4669324631061112,-0.3785930303896801
MAC004927,0.0,0.1162507671233156,0.176727149902857,0.1422414748211606,0.1400654637626208,0.1141368987817065,0.0,0.0,0.0315607041959986,0.1144560397184605,0.1013045919616756,0.2580428517848362,0.1505934495398267,0.1320912813192731,0.0991284143340807,0.1210825270410994,0.0,0.1185556430131407,0.1768078840965084,0.1422414748211606,0.1320738483115464,0.0,0.0,0.0311543607331009,0.1159334124366703,0.1029450764668026,0.2608423362490588,0.1505071891150703,0.1321212000692888,0.1702989338412191,0.125166682734574,2,-0.2020576819156065,-0.2004611821633743
MAC004928,0.0,0.153673837880815,0.2492329638313243,0.1285130494875758,0.1913135791097615,0.1510025045171849,0.0,0.0,0.044969905403648,0.1485298661283987,0.1635738451792755,0.309804413386931,0.219514346212952,0.1533568449129729,0.1212517940011961,0.1720859590816684,0.0,0.1568240009986851,0.2493468208271357,0.1285130494875758,0.1850755388298032,0.0,0.0,0.0442020320721205,0.1503532513130671,0.1658067544928373,0.3132096882464815,0.2196903801714227,0.1533915803251843,0.2083060765429323,0.1778155246094711,0,-0.0028155613407218,-0.2525808499128258
MAC004929,0.0,0.1867108847942057,0.2853055106666864,0.2164726508309495,0.2255473652877254,0.1832920013142953,0.0,0.0,0.0665400370151672,0.1633064577767445,0.1814036801106094,0.3944610164881259,0.2545161171430912,0.2051247279653628,0.1599756431888713,0.1899776778722824,0.0,0.1904119936514914,0.285435846669732,0.2164726508309495,0.2201137390551787,0.0,0.0,0.0651833770954417,0.1652159221396682,0.1836450944356627,0.398576968632497,0.2547202198833824,0.2049156540636993,0.2748322079107935,0.1962886106487504,0,0.1976153144485331,-0.3015214920660598
MAC004930,0.0,0.1624349336258313,0.2391415948431887,0.1766669536870152,0.1926460145410957,0.1571676668332058,0.0,0.0,0.0716473575826084,0.1834103244185631,0.1806594222480495,0.2233995134689999,0.2020209850582788,0.1651496443197539,0.1638196901939007,0.1557316666581025,0.0,0.1657446866140347,0.239250841802916,0.1766035185151348,0.1861879288839324,0.0,0.0,0.0701524590403838,0.1855021447600938,0.1830348228896547,0.2260794343996258,0.202182990659769,0.1651870508077086,0.2814361375666866,0.160884003447801,0,0.0065054942172858,-0.2595544348002396
MAC004931,0.0,0.0571709198307756,0.0534604764826267,0.0,0.0556917062802392,0.05573443317221,0.0,0.0,0.0193678344132724,0.0355403136892572,0.0627663045229105,0.053939505022693,0.0364969488902594,0.0621110948877926,0.0529418308904423,0.0363284056408749,0.0,0.058333135669119,0.0534482653185147,0.0,0.0448331134667951,0.0,0.0,0.0185036834921092,0.0349621346924536,0.0614628299009894,0.0530152299540198,0.0364802244320671,0.0621181289868739,0.090952102829851,0.032657708829833,2,-0.6625172541881589,-0.0869350958618584
