LCLid,Mean_KWH_January,Mean_KWH_February,Mean_KWH_March,Mean_KWH_April,Mean_KWH_May,Mean_KWH_June,Mean_KWH_July,Mean_KWH_August,Mean_KWH_September,Mean_KWH_October,Mean_KWH_November,Mean_KWH_December
MAC000145,0.3087770310946944,0.2196676577695167,0.9522659494291472,0.7545673617361112,0.1704090121317157,0.2183958333333333,0.2126393552719946,0.21500604432505038,0.21539070083275505,0.05823371390194761,0.39820713778866346,0.23618603075889857
MAC000148,0.1736420416386837,0.0847215189873417,0.1615211550705171,0.1025676613462873,0.3005547345869711,0.2058237334489937,0.1954969777031564,0.21079180658159838,0.11788757807078418,0.26410745466756214,0.22082859125607218,0.2232298389784946
MAC000149,0.035520483546004,0.2061174721189591,0.2994009402955003,0.2812949339347675,0.2686908602150538,0.1973402777777778,0.2321840161182001,0.11720483546004029,0.14077585010409438,0.3138293010752688,0.20881249993055553,0.04489388858294157
MAC000150,0.2024627268636669,1.0086282518215612,0.2255641371390194,0.2304416666666666,0.2169073204163868,0.1414587092990978,0.1441054398253861,0.13734989919409,0.07384732831367107,0.20343787777031563,0.07408049965301873,0.16094287634408602
MAC000151,0.0910376091336467,0.1692007434944238,0.2590114171255876,0.2364649548924358,0.190010752688172,0.118617626648161,0.1153552719946272,0.06871188717259906,0.24471755732130465,0.1700423387768817,0.12561276897987508,0.10764583340053763
MAC000152,0.2412934854936198,0.3460878631422189,0.2597145735392881,0.2096662040249826,0.1437353930154466,0.2299861109027777,0.2145446605104096,0.22166957696440565,0.26026648160999305,0.032357286769644056,0.10533124979166668,0.49313633263935525
MAC000153,0.9851255882471456,0.2294535315241635,0.1486574882471457,0.1653296320610687,0.1034445936870382,0.2211145039555864,0.1630228802153432,0.2390047010745467,0.18914365017349064,0.12524110141034253,0.426506592574601,0.15774546675621223
MAC000154,0.1547694445138888,0.2808644825018615,0.2376915077989601,0.1214219292158223,0.2507439514784946,0.1736016655100624,0.1725789120214909,0.15926478487903226,0.17690562102706453,0.07284543010752688,0.16424843858431643,0.12198589657488247
MAC000155,0.3441437204163868,0.2416282527881041,0.1353881799865681,0.166945833125,0.3158139689053055,0.1347106176266481,0.1401820013431833,0.1262854264607119,0.028348369188063844,0.42013163203492276,0.19874045801526716,0.0892130376344086
MAC000156,0.2530866353257219,0.1450647804169769,0.3541813292813969,0.239979875017349,0.1928763440860215,0.0266564885496183,0.0287951645399597,0.036852921423774346,0.14368632893823732,0.1825742108797851,0.09051630811936155,0.2358206850906649
MAC000157,0.242721961047683,0.2294118959107806,0.3930006715245131,0.1929125,0.1409032907991941,0.129522553851492,0.1092572196104768,0.11458294157152452,0.0641866758501041,0.23234073560027757,0.2522734215822346,0.14542713223640027
MAC000159,0.2842847549361987,0.139121189591078,0.1978985897246474,0.1653060375433726,0.0255815983881799,0.0823573905621096,0.0686420415715245,0.0752619206850235,0.47704166722222224,0.08245802552048355,0.11819083969465648,0.24251376796507723
MAC000160,0.1442820511470985,0.4104669140520445,0.1782552049026192,0.0514947952116585,0.1305241935483871,0.0676745315752949,0.1050859637340497,0.11930128840436076,0.15681956974323386,0.21357056458333334,0.26769535100624564,0.23852182679650774
MAC000161,0.2444278038280725,0.4370357672876304,0.072413700402955,0.1474365024288688,0.0499603760913364,0.5405128377515613,0.4934190731363331,0.40079314969778373,0.22399861207494795,0.11128408327736736,0.18293337959750175,0.0481448275862069
MAC000162,0.1390470114170584,0.2215096726190476,0.1472377434519811,0.0496342817487855,0.0754291470785762,0.1614746703678001,0.147015446608462,0.14649429147078577,0.08791880638445525,0.20051981222296844,0.12417557251908398,0.2390692203629032
MAC000163,0.2892934852249832,0.177807148175726,0.0729764943586299,0.0248376127689104,0.4326118200134318,0.229383067314365,0.2324580255204835,0.2251135752688172,0.22406384448299793,0.1694271321692411,0.2751020834027778,0.14888045668233713
MAC000164,0.3754539959032907,0.0732520446096654,0.0143566151779717,0.4491854163194445,0.199285137861466,0.0838931297709923,0.0993337810611148,0.08931027535258564,0.1462900762664816,0.12621841397849462,0.14465024281748787,0.11029368279569891
MAC000166,0.2340020147750167,0.1536304832713754,0.4097837470785762,0.1805822345593337,0.1859892473118279,0.1938792505204719,0.2279684352585628,0.21748085970449965,0.19569604434420543,0.24444866086309522,0.11140943789035392,0.44027803834788454
MAC000167,0.1731605106111484,0.0767959791511541,0.1922733378106111,0.1001930555555555,0.0856834677419354,0.1006169326856349,0.1156185359301544,0.10931564808596372,0.2125947257460097,0.12075118004045854,0.3738487158223456,0.13824932795698924
MAC000168,0.0595453323707186,0.0327624720774385,0.1016501007387508,0.086767522553782,0.2108293010080645,0.2308029146426093,0.1895070514439221,0.18618737394224313,0.12725607217210272,0.10195500335795836,0.14834027777777778,0.41644220490591394
MAC000169,0.1484828743451981,0.4037684287416233,0.111548690396239,0.2000548231089521,0.1037038280725319,0.2751283833448993,0.1975325721289456,0.21951108159838817,0.23722756640344583,0.15403223640026864,0.37036875,0.14323873557498318
MAC000171,0.0701316319677636,0.1841553903345724,0.2237085290799194,0.1059736294240111,0.2381954332437877,0.1256197086745315,0.1037226327736736,0.10921423774345199,0.11577446217904232,0.14950604838709677,0.15674583340277778,0.05759830377794911
MAC000172,0.0382693082605775,0.1111502976190476,0.102004701208865,0.2396287300485773,0.3026863664875755,0.2147217212352533,0.2432679652115513,0.13452483958333333,0.08843372657876475,0.36579368279569896,0.049687022900763364,7.387508394895903e-06
MAC000174,0.425988575672043,0.1059301115241635,0.2518858298186702,0.245273421443442,0.1504159945564516,0.1852553782095766,0.1579180658159839,0.18081865284974094,0.1330284522553782,0.15739247311827956,0.0,0.13686635319006044
MAC000175,0.1887820957668286,0.2055717474349442,0.3149167220282068,0.1419965302567661,0.2178583333333333,0.1063,0.1028193418401611,0.12146071195433178,0.13810548230395558,0.045483423284502694,0.13693615544760582,0.09858198918010753
MAC000176,0.1140060443250503,0.1944684015613383,0.1660980523841504,0.1650236727403156,0.180880376344086,0.0502567661346287,0.0742955003357958,0.07854667562122229,0.290419847536433,0.0001531229012760242,0.10121111104166668,0.18129550013431833
MAC000177,0.0849194089993284,0.2404230484014869,0.2414694427803895,0.2007758501040943,0.1129099461693548,0.1369895834722222,0.1028972465413028,0.10541168569509737,0.1558306732130465,0.12416319684351915,0.19317140860513535,0.1227856182795699
MAC000178,0.2133096035594358,0.2947695168773234,0.2346903962390866,0.1236086050659264,0.0908293010752688,0.114847328313671,0.113785762256548,0.11361114842175957,0.04465055762081784,0.08976344086021507,0.12285069451388889,0.2455533918065816
MAC000179,0.2006803223640026,0.1633080355654761,0.1348233713230356,0.0986072172102706,0.2240772847446236,0.2542761971547536,0.2258075369448183,0.2241484218938885,0.0,0.16124513089321693,0.26422831380985423,0.27916856957689723
MAC000180,0.2575104096709201,0.2721258687258687,0.116711887172599,0.2669854165972222,0.1160141034922767,0.1729097849410132,0.1802337139019476,0.1599301544660846,0.11236710617626648,0.12384610221774194,0.26476058272033315,0.2961833445265279
MAC000181,0.3112055062458025,0.1958267657992565,0.4238462050369375,0.1268514919500347,0.2580805907320349,0.0328142644873699,0.0372955729166666,0.03784548611111111,0.0632324774462179,0.1748300872397582,0.29928036106870226,0.2374351914036266
MAC000182,0.138652787172599,0.0899033457992565,0.1303854936198791,0.3239861201943095,0.1472881128945601,0.0001723419041,5.376344086021506e-06,0.0,0.16549340728660653,0.23406984560107455,0.20668103441091956,0.06213767629281396
MAC000183,0.255988583143049,0.1109553903345725,0.3795540633982538,0.1375988895905621,0.0424656862745098,0.0960527411519778,0.1011994627266621,0.10802081934184016,0.1219264399722415,0.3157468099395567,0.05749826509368494,0.11612768817204301
MAC000184,0.2405883143049026,0.4499657988847583,0.1543028877098723,0.0479127849355797,1.3431833445265278e-06,0.0836904927133934,0.0817965077233042,0.07721490933512425,0.26985357418459405,0.22297044989926126,0.11031527777777779,0.24151478494623657
MAC000185,0.1556124915379449,0.1553603873417721,0.0541512838306731,0.0,0.117190188172043,0.1587861109027777,0.1445127688844086,0.16669442578912022,0.22031852879944483,0.05277635997313634,0.23618680534722225,0.05283344526527871
MAC000188,0.116191403626595,0.3708659713328369,2.014775016789792e-06,0.1189916725190839,0.0896776359973136,0.1805462962962963,0.1024513096037609,0.11010543989254533,0.27693611118055556,0.10198118279569891,0.048813324080499654,0.15895366017461382
MAC000189,0.4119610473472129,0.1688711841399851,0.1291497648757555,0.0877161692574601,0.1814284754869039,0.1165315752255378,0.2554983207521826,0.24456883821356615,0.21565799256505577,0.20184744623655912,0.1577959750867453,0.15110141027535257
MAC000190,0.1412646071188717,0.0618789514263685,0.0998341169241101,0.1959798751561415,0.2594345196104768,0.1991186676613463,0.1918394895903291,0.20328629032258067,0.0544649548924358,0.04930960376091336,0.16348091603053436,0.12609939556749497
MAC000191,0.3736601747481531,1.858736059479554e-05,0.2092632637340497,0.3745489249826509,0.1224942914707857,0.1937758500346981,0.2472142377434519,0.14381598388179986,0.09676277116864941,0.31824647421087976,0.12150173490631506,0.6196064474143721
MAC000192,0.1566427132303559,0.1256669144981412,0.4362466397849462,0.1296266481609993,0.209030913844086,0.3019417070784178,0.1342810548230395,0.1118917418459403,0.16759195010409436,0.17111827956989248,0.5996176268563498,0.09538642473118279
MAC000196,0.0613510802469135,0.1060573344005956,0.1344076562122229,0.1084820982514571,0.1946559137768817,0.1661880638445524,0.0597935440484196,0.05842713230355944,0.04738931297709924,0.13078509066487576,0.10081944444444445,0.32346339805238417
MAC000197,0.0058952316991269,0.1968483269888475,0.1053398253861652,0.2250527410825815,0.277961719274681,0.0511958333333333,0.0964454912516823,0.09587911349899261,0.19535045100624565,0.4989704499664204,0.311170020888272,0.10396507723304231
MAC000199,0.1331759569509738,0.3976334563568773,0.2752370713230356,0.2034027777083333,0.17887239758227,0.0934698126301179,0.1417387508394895,0.14157824042981867,0.14750520471894518,0.07684005376344086,0.11475919507286605,0.2838924727822581
MAC000200,0.1070953659503022,0.139693224125093,0.2483371388179986,0.3173461537062937,0.0517777031564808,0.1463643303955586,0.0549079919408999,0.04993199167244969,0.10436641221374046,0.29737676279382136,0.312189452463567,0.28989583346774195
MAC000201,0.2203579582941571,0.1284556962025316,0.3406158496977837,0.184906676166547,0.0910570852921423,0.0532838306731436,0.1085184687709872,0.11573606453995972,0.42388410881332406,0.28083400544354836,0.3196541666666667,0.3460665323252688
MAC000202,0.3587575559435863,0.2466000000743494,0.1991443921423774,0.0577994448299791,0.1648455339153794,0.100450381609993,0.1443834789120215,0.16832840832773674,0.10865718251214433,0.2408858293485561,0.31927499958333333,0.3342390864338482
MAC000203,0.144913364674278,0.2445605950185873,0.0634130288784419,0.1019972241498959,0.0554298186702484,0.1641318528799445,0.1088603089321692,0.10461517797179315,0.31445593317140874,0.2370383065860215,0.3264024982650937,0.13996843519140365
MAC000204,0.0946397849462365,0.2576116070684524,0.1183136333109469,0.1767737680777238,0.1142834117528542,0.0946888888888888,0.3765073923387096,0.3756595026863667,0.10494031922276197,0.27857459663978495,0.13709160305343512,0.20016588327736737
MAC000205,0.2588797848891874,0.1961107808178438,0.1963626595030221,0.0557231089521165,0.1564734721289456,0.3661200560027758,0.1074304902619207,0.10768972464741437,0.21867869541984733,0.32557555372733377,0.16077515600277587,0.2648744126259234
MAC000206,0.2424405644056413,0.0638825278810408,0.0569623908663532,0.1349298124391938,0.1026807795698924,0.102441360166551,0.3239751511752854,0.33644056380120885,0.2293879250520472,0.1269388850906649,0.2398195692574601,0.08163129617192748
MAC000207,0.3238179987239758,0.1206671630677587,0.17089590322364,0.1612727272727273,0.4496816653458697,0.3056655099236641,0.1744553391537945,0.1156890530557421,0.012542619542619543,0.14467360611148422,0.0814177654406662,0.06295030221625252
MAC000208,0.2004472363244795,0.1853231571109456,0.1693995971121558,0.1095243055555555,0.0761383478844862,0.0965645833333333,0.1693075891202149,0.05957622565480188,0.3022144352532963,0.24598858287441236,0.06927411519777932,0.05456615177971793
MAC000209,0.0674251175285426,0.0491353159851301,0.1147904633982538,0.5281894517696044,0.3162128948959033,0.180537821165857,0.0976783075889859,0.14900134311618538,0.3128632893129771,0.07716655473472128,0.053783483691880636,0.27365748844862325
MAC000210,0.1214116856950973,0.1516458333333333,0.6841067838146406,0.1173476752255378,0.092146505376344,0.2016502428868841,0.2815430108198924,0.23076561457353928,0.1215058986814712,0.05168703828072532,0.25704788334489936,0.27944526527871055
MAC000211,0.2156595030893217,0.1685791820817844,0.1659241101410342,0.3036694444444444,0.2188635752688172,0.2880090220680083,0.2273364672934855,0.28706312941571527,0.14319083969465649,0.04928878441907321,0.052361554476058295,0.6492647848118279
MAC000212,0.0494506380120886,0.1158980654761904,0.3161725989926124,0.1097800138792505,0.2467588986568166,0.2346148510062456,0.3001061114170584,0.3222896504032258,0.22631089500346982,0.233730020080591,0.6779597221527778,0.19552787105439895
MAC000213,0.1581525538306451,0.7077152419330855,0.1077172599059771,0.1678251212352533,0.2988200133646743,0.3143733517002082,0.1092377434519812,0.11276359966420417,0.07049340735600278,0.023396239086635327,0.13110548230395558,0.16378710550705172
MAC000214,0.1730973807924782,0.1047736411020104,0.3073082605775688,0.2960423317834837,0.2515688382135661,0.1010922969465649,0.0647930107526881,0.10267523680649526,0.0470235947258848,0.5767051284750337,0.1638202637057599,0.0033669354838709678
MAC000215,0.1327441235728677,0.3347085501115242,0.3077777029550033,0.2966780015961138,0.3242500000672043,0.0751250867268936,0.2383324376762928,0.23341235721961048,0.05197708340277778,0.1237783748153123,0.042909722222222224,0.33654435504032254
MAC000216,0.7245903294157152,0.1037650556877323,0.4031404566532258,0.2840575992366412,0.130849563465413,0.2206453850798057,0.0787528542646071,0.07428763440860216,0.20992141863699584,0.15218938878441907,0.3156319442361111,0.1695383064516129
MAC000217,0.0824808596373404,0.3472736060966543,0.1703934587710604,0.3125430554166666,0.1548938884486232,0.0706002775850104,0.0435319006044325,0.04093145161290322,0.020767522553782097,0.05153440015999999,0.16749722222222221,0.9816081987903227
MAC000218,0.3404304901947615,0.294885331347729,0.3034103419744795,0.1394836918806384,0.2186306247145735,0.0520437196391394,0.0565654802552048,0.050907320349227674,0.5223016310688405,0.07687567204301075,0.706723611875,0.4421948928091398
MAC000220,0.1028797850906648,0.35135,0.3375258564137005,0.1694513889583333,0.0750604838709677,0.0513197183098591,0.2096596893990547,0.1784926075268817,0.1907723803608605,0.22598471153578872,0.3731151987508674,0.2488965752182673
MAC000221,0.3673928812625924,0.3812386611152416,0.1553290797179315,0.2218390006939625,0.0443393817204301,0.20046356703678,0.0177031564808596,0.018571236559139784,0.1392234559333796,0.15614304902619208,0.23772657904233171,0.7827325262768818
MAC000222,0.2898280725990598,0.1953434939776951,0.1896850232370718,0.074991649269311,0.0541544660174613,0.1202824427480916,0.4936266486467731,0.26610928031222897,0.16412560728660652,0.6872930107526882,0.919339348646773,0.162447580577957
MAC000223,0.384625923304231,0.2860074455696202,0.2243037637768817,0.04645,0.2039729729729729,0.4944113425699928,0.1556809939556749,0.1698374748153123,0.07067591950034698,0.4178750834116857,0.15352500006944444,0.22575285426460712
MAC000224,0.349672263062458,0.3242535423564504,0.0804573539288112,0.05296875,0.0518153122901276,0.1651868055555555,0.1441725990597716,0.13934318334452653,0.25779597487855654,0.2616171924110141,0.18928660652324775,0.9065873655241936
